94797	69422	39584	97812	136109	185674	105861	121855	127587	111260	128358	110726	152747	114314	96006	125215
73212	50150	40004	71186	91438	119098	70101	83823	108043	103679	122703	105271	139719	102202	94288	110535
48877	51902	45751	78503	98138	118045	89774	82341	123575	142876	160099	142312	167866	161687	139191	106817
52514	47792	41169	65586	91160	127157	69288	71160	109061	123291	122498	114056	129407	131038	95132	99208
57220	56401	51188	77180	107739	153805	72104	93541	134145	125234	143240	112249	95783	114513	108480	66967
65180	52591	54154	80711	94266	144994	75961	90412	131190	140179	161416	126198	121084	118725	113634	91104
57903	55401	59319	81023	92334	114006	82092	91868	111544	119818	123320	108084	159001	115406	100165	142415
42756	44510	53901	61455	64279	81461	66914	67203	75587	113491	94338	99967	129355	108635	81804	133759
46812	47104	42892	53877	66933	76676	62538	61719	74723	109944	103004	92106	104187	108590	86161	98211
56326	52381	70012	57838	79325	106731	68993	63974	128849	156049	160614	136997	173505	153353	122623	158701
38125	47620	49157	59709	67973	87688	67574	68840	101867	114251	114266	107794	107948	104021	96670	87142
34494	38774	45771	52781	53761	75072	59082	61366	96440	146292	130079	144100	108581	126108	104848	81567
39085	48698	55019	55604	58795	70689	62891	60595	84882	108447	111946	108035	137994	113536	110763	103476
49045	54357	41551	71096	86474	100014	92141	79655	95802	100214	100348	103085	132802	110797	84263	92662
44964	64548	74478	81705	86380	100537	98292	90595	152564	161737	166393	160347	190128	162856	163349	133979
42356	57702	60773	62450	77719	98499	69280	72966	114427	123800	122595	118547	169656	119605	105732	121122
41794	51912	56034	57942	60352	77171	61148	57263	91996	118541	109898	104461	158544	113610	84729	102922
39010	52471	65009	67532	56324	65573	60702	55078	100170	145868	114239	132210	130307	136568	85609	103279
37724	45933	55371	54396	56291	70895	57139	58057	86159	105123	110684	117194	166068	112677	108219	125170
40265	57907	57016	62859	59231	70360	59211	68502	85827	109737	117848	118022	134750	109987	129701	113126
61434	74881	57317	65726	80584	100245	72644	73176	126214	116745	131405	119360	95304	112531	136187	84486
55693	75864	60528	81115	74746	63202	85055	59402	79567	115961	90982	95155	122848	106751	96815	98607
50686	91310	62405	88554	84174	73865	92246	63619	62418	121562	85648	99230	104861	102042	80229	86069
48718	71013	57286	76246	72984	59494	68060	53385	67032	102683	82056	86341	94818	94954	64923	88639
45495	61609	54721	75861	59504	53960	60338	42872	69495	124085	90569	100468	108941	108405	70893	83010
50593	60125	45687	70123	62658	66448	62896	62242	70559	101652	83350	96703	112692	95505	70428	112725
48667	63667	50333	79333	59333	73667	60333	66667	71333	88667	89667	92333	106667	111333	82667	125667
