 527.6              230                 228.3599            228.1852            228.3599            1.640121 
 527.55             255                 228.3197            228.179             228.3197            26.68028 
 527.5              239                 228.2858            228.1728            228.2858            10.71416 
 527.45             213                 228.2572            228.1667            228.2572           -15.25717 
 527.4              229                 228.2328            228.1605            228.2328            0.7672424 
 527.35             210                 228.2119            228.1543            228.2119           -18.21187 
 527.3              205                 228.1938            228.1481            228.1938           -23.19383 
 527.25             221                 228.1782            228.142             228.1782           -7.178162 
 527.2              228                 228.1644            228.1358            228.1644           -0.1643677 
 527.15             222                 228.1521            228.1296            228.1521           -6.15213 
 527.1              208                 228.1411            228.1235            228.1411           -20.14111 
 527.05             264                 228.1311            228.1173            228.1311            35.86888 
 527                238                 228.1219            228.1111            228.1219           -1.078796E-02 
