#Datum: 21.01.2016 16:19:44
#Quelle: aspirin

#Daten:
cm-1;A
2890;0.0354651263850911
2891;0.0354165558567514
2892;0.0353687799732518
2893;0.0353109050630067
2894;0.0352433761604836
2895;0.0351614980018857
2896;0.035061305803769
2897;0.0349561299183494
2898;0.0348613327577454
2899;0.0347690103656804
2900;0.0346612351100299
2901;0.0345390657017142
2902;0.0344191234551934
2903;0.0343093182470984
2904;0.0342106283330199
2905;0.0341275457417711
2906;0.0340535539423317
2907;0.0339626043591616
2908;0.0338396788836886
2909;0.0337055226682255
2910;0.0335866087610304
2911;0.0334753757532171
2912;0.0333483173810309
2913;0.0332055477893018
2914;0.0330624747350747
2915;0.0329186743010583
2916;0.0327683229730022
2917;0.0326298326278085
2918;0.0325270967657396
2919;0.0324447366115666
2920;0.0323356280267801
2921;0.0321744577114476
2922;0.031979156662846
2923;0.0317828390314583
2924;0.0316093414998475
2925;0.0314709673934936
2926;0.0313620912813308
2927;0.0312547889564976
2928;0.0311253592308416
2929;0.0309884098721185
2930;0.0308884115355783
2931;0.0308589078383152
2932;0.030902065950227
2933;0.0309978195506795
2934;0.0311146260756321
2935;0.0312217706647087
2936;0.0313144192233041
2937;0.0314228289001643
2938;0.031578790871823
2939;0.0317768418325197
2940;0.0319811951216149
2941;0.0321602451610281
2942;0.0322975918394777
2943;0.0323810591069023
2944;0.0324047899375797
2945;0.032381762183838
2946;0.0323402696680028
2947;0.0323084459269329
2948;0.0323041185182438
2949;0.0323254108829398
2950;0.0323456316916932
2951;0.0323382290784482
2952;0.0323186980539458
2953;0.0323395974151139
2954;0.0324264943715975
2955;0.0325397805084295
2956;0.0326210129856437
2957;0.0326583423413651
2958;0.0326830226180135
2959;0.0327183982764832
2960;0.0327588514560111
2961;0.0327893080214197
2962;0.0328024963541593
2963;0.0328017648266214
2964;0.032801226298472
2965;0.0328136218044481
2966;0.0328278536864455
2967;0.0328141570137979
2968;0.0327626385979141
2969;0.0326968802883938
2970;0.0326353598044014
2971;0.0325633090865076
2972;0.0324619960201531
2973;0.0323434166092718
2974;0.0322341240099084
2975;0.0321447547671674
2976;0.0320771874906289
2977;0.0320393456781194
2978;0.0320248110803814
2979;0.0319961145094216
2980;0.0319202659202231
2981;0.0318125926088946
2982;0.0317199254714895
2983;0.0316689697764545
2984;0.0316547495907082
2985;0.03166977468906
2986;0.0317170749923945
2987;0.0317944226560936
2988;0.0318839169311977
2989;0.0319584162016739
2990;0.0319919515711475
2991;0.0319757264865435
2992;0.0319349614278066
2993;0.0319167683963395
2994;0.0319470481358872
2995;0.0320067287375347
2996;0.0320554901945282
2997;0.0320638538704716
2998;0.0320204448692341
2999;0.0319351213828043
3000;0.0318449102282734
3001;0.0317883693120673
3002;0.0317566608943043
3003;0.0316969261821634
3004;0.0315816302442338
3005;0.0314462270203237
3006;0.031338294912703
3007;0.0312587244087104
3008;0.0311789163623777
3009;0.0310894134290796
3010;0.0310016617644362
3011;0.0309235508277237
3012;0.0308624780309648
3013;0.0308333855236702
3014;0.030835468203039
3015;0.0308398421290745
3016;0.0308270460803977
3017;0.0308156047519659
3018;0.0308243066681277
3019;0.0308291974599912
3020;0.0307927608232219
3021;0.0307192436402477
3022;0.0306448700797512
3023;0.0305845565328469
3024;0.0305208321589061
3025;0.0304380755789102
3026;0.0303359071420812
3027;0.0302123178946492
3028;0.0300624411825312
3029;0.0298950660269577
3030;0.0297296064604788
3031;0.0295769351927508
3032;0.0294356455334173
3033;0.029298491591518
3034;0.0291510225289748
3035;0.0289810208878896
3036;0.0288060875100877
3037;0.0286720210663312
3038;0.0286017063628712
3039;0.0285638644952524
3040;0.0285135768299503
3041;0.0284420805293204
3042;0.0283619014282694
3043;0.0282640492254089
3044;0.0281227345166295
3045;0.0279345789539007
3046;0.02772385195149
3047;0.0275168658204099
3048;0.0273337408216723
3049;0.0271928946897742
3050;0.0270990363528356
3051;0.0270349127479967
3052;0.0269850435253693
3053;0.0269571336767562
3054;0.0269618102088542
3055;0.0269858736722119
3056;0.0270045894203434
3057;0.0270053630464826
3058;0.0269819706129966
3059;0.0269221847987695
3060;0.0268260262676967
3061;0.0267198568209066
3062;0.0266276605840627
3063;0.026543437585566
3064;0.0264542264975234
3065;0.0263731922376624
3066;0.0263206177692599
3067;0.0262853366001072
3068;0.0262339041262509
3069;0.0261501483656263
3070;0.0260431110594381
3071;0.0259282719009204
3072;0.025824178188709
3073;0.0257545236355066
3074;0.0257259566805708
3075;0.0257106660898105
3076;0.0256708179617335
3077;0.0255887442494833
3078;0.0254594742820726
3079;0.0252752726827736
3080;0.0250468753834405
3081;0.0248225482995246
3082;0.0246502497142111
3083;0.0245293181342343
3084;0.0244262003842832
3085;0.0243262629355212
3086;0.024242362695392
3087;0.0241851588567263
3088;0.0241527880691268
3089;0.0241410078875492
3090;0.0241350931834978
3091;0.0240968835086062
3092;0.0239868286756937
3093;0.023795398920309
3094;0.023537271378731
3095;0.0232295617914764
3096;0.0229004126067063
3097;0.0226014090879416
3098;0.0223755921729412
3099;0.0222177122310918
3100;0.0220915458561031
3101;0.0219791584549034
3102;0.021886716556228
3103;0.0218090754610987
3104;0.0217185672593649
3105;0.0215926460956786
3106;0.0214324202608351
3107;0.0212551178372717
3108;0.0210806093641298
3109;0.020921847749779
3110;0.0207752421500513
3111;0.020622615700582
3112;0.0204551181753381
3113;0.0202859274131564
3114;0.0201298140327697
3115;0.0199853832783632
3116;0.0198519469044689
3117;0.0197426903002267
3118;0.019658472856557
3119;0.0195671787562326
3120;0.0194351672858943
3121;0.0192673738702789
3122;0.0190965708390924
3123;0.0189493746535259
3124;0.0188428528876423
3125;0.0187904202831677
3126;0.0187812792255808
3127;0.0187704817635681
3128;0.0187191759925611
3129;0.0186381950240113
3130;0.0185657374451487
3131;0.018509887227498
3132;0.0184420319606386
3133;0.0183425293049579
3134;0.0182282657018802
3135;0.0181339515344294
3136;0.0180816351954518
3137;0.0180619063696725
3138;0.018032487632631
3139;0.0179490076149793
3140;0.0178125350345839
3141;0.0176721529416832
3142;0.0175688900236979
3143;0.017497345935382
3144;0.0174348942914493
3145;0.0173760541527788
3146;0.0173146170347445
3147;0.0172223136925862
3148;0.0170799066793423
3149;0.0169132637150282
3150;0.016767176768768
3151;0.0166557418383901
3152;0.0165654134175666
3153;0.0164920697619071
3154;0.0164435811714736
3155;0.0164138186719356
3156;0.016382563221965
3157;0.0163375258133707
3158;0.0162769181890343
3159;0.0161988210276496
3160;0.0161068607107164
3161;0.0160165089442481
3162;0.015936907557176
3163;0.015855568346314
3164;0.0157559684978932
3165;0.0156387194205312
3166;0.0155135397951283
3167;0.0153879058887791
3168;0.015275920595214
3169;0.0151974358737792
3170;0.0151495341219827
3171;0.0151011209464302
3172;0.0150337057922794
3173;0.0149629361795831
3174;0.014902611591834
3175;0.0148346226021039
3176;0.0147372881749284
3177;0.0146168881713851
3178;0.0144892264381646
3179;0.0143584348743069
3180;0.0142380026344664
3181;0.014160636974073
3182;0.01413420358673
3183;0.0141141586437823
3184;0.0140527279521883
3185;0.0139553466755562
3186;0.0138601521361774
3187;0.013788100192804
3188;0.0137436159827038
3189;0.0137339460784218
3190;0.0137419728823709
3191;0.0137077067679363
3192;0.0135894447315488
3193;0.0134292688384214
3194;0.0133110075930201
3195;0.0132581670805532
3196;0.0132154444784693
3197;0.0131282773866008
3198;0.0130037353048653
3199;0.0128906868330294
3200;0.0128298673446414
3201;0.0128288086289907
3202;0.0128614426968592
3203;0.0128897667455561
3204;0.0128997690334254
3205;0.0129115662731223
3206;0.0129405118151047
3207;0.0129645818108752
3208;0.0129492538036837
3209;0.0128886845624434
3210;0.0127999956539224
3211;0.012690081707315
3212;0.0125512009614632
3213;0.0123819578292226
3214;0.0121954596448559
3215;0.0120149122815303
3216;0.0118704404259657
3217;0.0117823626847819
3218;0.0117363570005133
3219;0.011693795661905
3220;0.0116358136446357
3221;0.011574514970391
3222;0.0115110814035342
3223;0.0114223828323647
3224;0.0113080010144069
3225;0.0112089403311597
3226;0.0111503921025986
3227;0.0111027932525458
3228;0.0110323183191079
3229;0.0109534352336595
3230;0.0108946939327803
3231;0.0108454874693031
3232;0.0107799473498651
3233;0.010709166697578
3234;0.0106639877778461
3235;0.0106435331083659
3236;0.0106249096236211
3237;0.0106062855376676
3238;0.0106008151771515
3239;0.0106012950741721
3240;0.0105881819464335
3241;0.0105635993505417
3242;0.0105413695353944
3243;0.0105142198104167
3244;0.0104645651514488
3245;0.0103987365249894
3246;0.0103394807005306
3247;0.0102956282252791
3248;0.0102677090507632
3249;0.0102654882619699
3250;0.0102879074005482
3251;0.01030114904614
3252;0.0102689199777952
3253;0.0101940023973137
3254;0.0101031512547614
3255;0.010006532065765
3256;0.00990725767720924
3257;0.00983224828961493
3258;0.00981184659220014
3259;0.00983317289470653
3260;0.00984749121878336
3261;0.00982670387148721
3262;0.00978880675611693
3263;0.0097704983088831
3264;0.00979273688377758
3265;0.00984361887318985
3266;0.00987311123646184
3267;0.00982472743031892
3268;0.00969951883650699
3269;0.00957134255151892
3270;0.00951256254220678
3271;0.00951717700982613
3272;0.00952207434719266
3273;0.00948969337913819
3274;0.00944141908390317
3275;0.0094200725581246
3276;0.00945010555388381
3277;0.00952583879568869
3278;0.00960728060565663
3279;0.00963320801604728
3280;0.00957018950383737
3281;0.0094526201073486
3282;0.00935736454863534
3283;0.00933909362407626
3284;0.00939871599252284
3285;0.00949882040470729
3286;0.00958606114783289
3287;0.00961187385841944
3288;0.00955970741573964
3289;0.00945581002227014
3290;0.00934539999655981
3291;0.00926304958783097
3292;0.00922648678235993
3293;0.00923627634888624
3294;0.00926963302273598
3295;0.00929613469415158
3296;0.00931399913565656
3297;0.00934893155763561
3298;0.00940421230054866
3299;0.00944172266164212
3300;0.00943259864311141
3301;0.00939453720972816
3302;0.00935725504276519
3303;0.00932186818877678
3304;0.00928161869632782
3305;0.0092488741602379
3306;0.00922532218326921
3307;0.00917653081329961
3308;0.00908175812361422
3309;0.00898974363181448
3310;0.00897535774760994
3311;0.00904585697206062
3312;0.0091292649854946
3313;0.00915347974290826
3314;0.00911035646057256
3315;0.00904895343294942
3316;0.00902919729536511
3317;0.00907207899671714
3318;0.00913294483197169
3319;0.00913683800173204
3320;0.00906232099869775
3321;0.00897055168340999
3322;0.00892856150728805
3323;0.00892830111048926
3324;0.00891383417792824
3325;0.00886563421908959
3326;0.00881679648869294
3327;0.00879848993446597
3328;0.00880906286585215
3329;0.00882768468859685
3330;0.00882772319217784
3331;0.00878815801978883
3332;0.0087223777013492
3333;0.00868194999974925
3334;0.00869537315173452
3335;0.0087149530251327
3336;0.00866636124131714
3337;0.00854771517251818
3338;0.00843757545701829
3339;0.00840193489464891
3340;0.00843317983328396
3341;0.00848681151653086
3342;0.00853962117860041
3343;0.00859438917056266
3344;0.00865036038687106
3345;0.00868770148614217
3346;0.00867947340404163
3347;0.00861943254660336
3348;0.0085446064825434
3349;0.00851661173930718
3350;0.008565283570102
3351;0.00865565522634904
3352;0.00871993775671087
3353;0.00871707369914976
3354;0.0086553863406249
3355;0.00857766346495214
3356;0.00853586234679793
3357;0.00855551550948275
3358;0.00860519819429317
3359;0.00862252814115205
3360;0.00858805761380132
3361;0.00854953060977914
3362;0.00855215838729206
3363;0.00857267346752333
3364;0.00855484560841036
3365;0.00848562350015647
3366;0.0083984361159215
3367;0.0083213339269077
3368;0.00826566557334796
3369;0.00825401395141223
3370;0.00831077545576941
3371;0.00842045697686378
3372;0.00852929577098682
3373;0.0085945548001154
3374;0.0086083806310806
3375;0.00858059235382669
3376;0.00853061665184129
3377;0.00849645669484067
3378;0.00851577928808922
3379;0.00858557398752224
3380;0.00866022471549388
3381;0.00869924707854941
3382;0.00870398602655875
3383;0.00870208658631966
3384;0.00871091913119759
3385;0.00871975991223794
3386;0.00870427826925635
3387;0.00865496237949559
3388;0.00859200750578304
3389;0.00854749045517278
3390;0.00853424358684252
3391;0.0085409993338792
3392;0.00855195031482814
3393;0.00855343908226836
3394;0.00852395605105971
3395;0.00844570207280371
3396;0.00833547731329287
3397;0.00824130788963973
3398;0.00819292022264984
3399;0.00817430935190111
3400;0.00816036432457112
3401;0.00815819780424909
3402;0.00819215096306203
3403;0.0082626867818667
3404;0.00834066795496624
3405;0.00839012880799062
3406;0.00838897342971734
3407;0.00834223239401188
3408;0.00828685100480575
3409;0.0082669606945891
3410;0.00828872550322335
3411;0.00831279608647884
3412;0.0082979784413395
3413;0.00824246800564721
3414;0.00818111879939076
3415;0.00815698417566546
3416;0.0081940796830049
3417;0.00827456266646598
3418;0.0083386994591792
3419;0.0083329989161367
3420;0.00826791746456035
3421;0.00820512830341658
3422;0.00818394594508876
3423;0.00819203972609261
3424;0.00821193324150582
3425;0.00824332838892228
3426;0.00826161866841457
3427;0.00821247861920771
3428;0.008089768041464
3429;0.00798016744173635
3430;0.00797606254790906
3431;0.00806376463479186
3432;0.00814107253419571
3433;0.00813638660289362
3434;0.00807267163703474
3435;0.00801883267681469
3436;0.00802140555936903
3437;0.00807578400387876
3438;0.00813685000095332
3439;0.00814944837404252
3440;0.00809894944660283
3441;0.00803711197955592
3442;0.00803114221237178
3443;0.00808643786365182
3444;0.00814073728981146
3445;0.00813377206093691
3446;0.00806483522090828
3447;0.00799238565836791
3448;0.0079889203511534
3449;0.00807605365315966
3450;0.00818925184694152
3451;0.00822626126223502
3452;0.0081480119645092
3453;0.00802119240653343
3454;0.00794224592858606
3455;0.00793121236578398
3456;0.00793868451327251
3457;0.00793271305091392
3458;0.00793850257572792
3459;0.00798477169296508
3460;0.00805630512193356
3461;0.00811566875297953
3462;0.00813924143655598
3463;0.00812499396212241
3464;0.00808334430685686
3465;0.00802703248944403
3466;0.00796609703606444
3467;0.00791363050210947
3468;0.00789678961974327
3469;0.0079437130322153
3470;0.00804636227032618
3471;0.00815712523504919
3472;0.00823497922132743
3473;0.00828076562256674
3474;0.00831253775760454
3475;0.00832978885748048
3476;0.00832680062119895
3477;0.00831695589542036
3478;0.0083159877530723
3479;0.00832205644921524
3480;0.00833401763064923
3481;0.0083763052127499
3482;0.00847838646721355
3483;0.00863012502071014
3484;0.00878369448623917
3485;0.00889929138790757
3486;0.00897991984878766
3487;0.00906413822527763
3488;0.00918925011962734
3489;0.00934734270658311
3490;0.0094800129693553
3491;0.00953512045758065
3492;0.00951927919282181
3493;0.0094723895470501
3494;0.00940065476596885
3495;0.00927166729663309
3496;0.00908470038669074
3497;0.00889562101285768
3498;0.00874540396256318
3499;0.00861536767573812
3500;0.00848208741935252
3501;0.00836873815607198
3502;0.0083092440657837
3503;0.00829515635147993
3504;0.00829599637352363
3505;0.00830760264452879
3506;0.00833640286379933
3507;0.00836219728294019
3508;0.00836246396631113
3509;0.00835017216528722
3510;0.00835548625696281
3511;0.0083739444356985
3512;0.00836550234507705
3513;0.00830655686583492
3514;0.00822552723449821
3515;0.00817624395142302
3516;0.00818967259643055
3517;0.00824399739605619
3518;0.00827756803374391
3519;0.00824041731707759
3520;0.00815209464740807
3521;0.00808182803011803
3522;0.00806903942954506
3523;0.00808695705413731
3524;0.00808263624030214
3525;0.00803914393391669
3526;0.00798031075288397
3527;0.00794415164182438
3528;0.00795961835610148
3529;0.00802102681066486
3530;0.00808862478277139
3531;0.00812787700761519
3532;0.0081429579541652
3533;0.00815052880320444
3534;0.00814666345323922
3535;0.00812323657165814
3536;0.00811360374802095
3537;0.00815389270214872
3538;0.00821125951778723
3539;0.00820185878033874
3540;0.00810253426319796
3541;0.00799116735372562
3542;0.007947353652759
3543;0.00797025557813513
3544;0.00799874545258006
3545;0.00798396063959394
3546;0.00791501690275309
3547;0.00781778316353621
3548;0.00775488757391618
3549;0.0077749516024268
3550;0.00785346810212073
3551;0.00792248195926315
3552;0.0079467976026304
3553;0.00795101023097455
3554;0.0079596214395532
3555;0.00793990230986474
3556;0.0078538344907908
3557;0.00773622845537569
3558;0.00765645277900262
3559;0.00763418962314266
3560;0.00761987722714252
3561;0.00756619547471682
3562;0.00748461481899199
3563;0.00742048030707188
3564;0.00739984470863542
3565;0.00741644001264863
3566;0.00744022501905595
3567;0.00741667085591935
3568;0.00733822571447407
3569;0.00729202139881635
3570;0.00732171825262062
3571;0.00738190981306808
3572;0.00742333215899871
3573;0.00743757053615268
3574;0.00743281806475116
3575;0.00740888419276287
3576;0.007362939557781
3577;0.00731884979176112
3578;0.0072948302673872
3579;0.00727150623252548
3580;0.00724229990527458
3581;0.00723089066174598
3582;0.00725765737263084
3583;0.00730049201643634
3584;0.00733542688205557
3585;0.00737999862651328
3586;0.00747144406319311
3587;0.00758724588776993
3588;0.00761386441842871
3589;0.00751967391134878
3590;0.00739555433829664
3591;0.00728832256446266
3592;0.00719390886328974
3593;0.0071243805168788
3594;0.00710995731653452
3595;0.00715300735982005
3596;0.00722199205455398
3597;0.00727713981051692
3598;0.00730257933959488
3599;0.00727667896891182
3600;0.00722704905666194
3601;0.0072125905634608
3602;0.00722974608495952
3603;0.0072229567852593
3604;0.00717628070698884
3605;0.00712954035869173
3606;0.00712251853291534
3607;0.00713409796906839
3608;0.0070960357067047
3609;0.00701764822806594
3610;0.00699296255911697
3611;0.0070505023491465
3612;0.00712904687659011
3613;0.00717608396816893
3614;0.00719841844638602
3615;0.00722768835386667
3616;0.00726392011781596
3617;0.00727859794104568
3618;0.00725119942676966
3619;0.00716456877849403
3620;0.007053186334395
3621;0.00700431396478596
3622;0.00702324928039411
3623;0.00705021053808741
3624;0.00705475312342907
3625;0.00704042187705656
3626;0.00701972947242835
3627;0.007017707612331
3628;0.0070758730524354
3629;0.0071389955300698
3630;0.00709674048076225
3631;0.00702863975388324
3632;0.00698994602828828
3633;0.00698441435931874
3634;0.00701282034888573
3635;0.00703738070385107
3636;0.0070425916371335
3637;0.00705534713828215
3638;0.0071009613993589
3639;0.00715723495790965
3640;0.00720235729780816
3641;0.00723660933524939
3642;0.00724693459572179
3643;0.0072129086432311
3644;0.00714281201985756
3645;0.00709538914139207
3646;0.0071125636495859
3647;0.00720127557428385
3648;0.00731572897642052
3649;0.00738860520261975
3650;0.00739646221066703
3651;0.00736134167881386
3652;0.00731873492605106
3653;0.00724683830720818
3654;0.00712406592102632
3655;0.00699898642624586
3656;0.00694452260920175
3657;0.00696087487913522
3658;0.00700885984128385
3659;0.00703741557412019
3660;0.00704406756616227
3661;0.00704215213369075
3662;0.00703369682766741
3663;0.00700692963330174
3664;0.00696986359814678
3665;0.00696528046867773
3666;0.00699440526059836
3667;0.00702519542930835
3668;0.00703793753490078
3669;0.00705626352253619
3670;0.00706731396407334
3671;0.00701799148743332
3672;0.00694418077490688
3673;0.00684548111809402
3674;0.00672528136913408
3675;0.00665383780148865
3676;0.00658622230898698
3677;0.0065804727938672
3678;0.00667443240371379
3679;0.00677637289713018
3680;0.0068490635335936
3681;0.00687490373962563
3682;0.00688206708352079
3683;0.00690488617526652
3684;0.00693265272614618
3685;0.0069387000060328
3686;0.00690286307165522
3687;0.00685405054027988
3688;0.00684954088909229
3689;0.00692547307016933
3690;0.00705629559884069
3691;0.0071441240751533
3692;0.00713014891770492
3693;0.00707778995743413
3694;0.00703538139069693
3695;0.00697420885435007
3696;0.00689226432916823
3697;0.00686274550530652
3698;0.00693489823382576
3699;0.00704423336824833
3700;0.00710101274240271
3701;0.00707653846379319
3702;0.00701582563038428
3703;0.00699372827679823
3704;0.00701668984480319
3705;0.00704544316644395
3706;0.0070644392368282
3707;0.00706912134336313
3708;0.0070597884565966
3709;0.00706388805981417
3710;0.00713055565547482
3711;0.00723754321294967
3712;0.00725767374698338
3713;0.0071768834831416
3714;0.00708470818976204
3715;0.00700080866249442
3716;0.00692176970446701
3717;0.00686903151865459
3718;0.0068487096465335
3719;0.00681971836269479
3720;0.00676336109206876
3721;0.00673369217370512
3722;0.00674512792189863
3723;0.00677684341777352
3724;0.00680972312740802
3725;0.00686020766188244
3726;0.00698637064785634
3727;0.00714524741677303
3728;0.00723662835118466
3729;0.00722987683691456
3730;0.00717435205055872
3731;0.00712667263739153
3732;0.00709241241590686
3733;0.00707098060193578
3734;0.00705978634233229
3735;0.00704624383840091
3736;0.00702647296905301
3737;0.00701672190397851
3738;0.00705021655825688
3739;0.007097514802896
3740;0.0071436107697127
3741;0.00720273790064962
3742;0.00721336834543362
3743;0.00718684518362966
3744;0.00718181314319333
3745;0.00713408902537482
3746;0.0071396840085014
3747;0.00716191857151727
3748;0.00711101729453367
3749;0.00706397268045289
3750;0.00710219685492919
3751;0.00717101784285457
3752;0.0071701824554451
3753;0.00714219540325467
3754;0.00716690018171806
3755;0.00720670385683597
3756;0.00720394676061731
3757;0.00715709126153419
3758;0.0071047974722529
3759;0.00706506866657963
3760;0.00701664369760358
3761;0.00697831475979127
3762;0.00696381998142814
3763;0.0069721082684242
3764;0.00700855301286984
3765;0.00707400232727218
3766;0.00715878210863807
3767;0.00724152697976677
3768;0.00729851042701735
3769;0.0073155790546009
3770;0.00729251210929527
3771;0.00724066710339444
3772;0.00715947874946954
3773;0.00706663980963374
3774;0.00701153901647467
3775;0.00700961983753201
3776;0.00701539465388778
3777;0.00699138389658693
3778;0.00694727295430742
3779;0.00691300607301404
3780;0.00688934029076593
3781;0.00688659272832548
3782;0.00689936057146934
3783;0.00689086168875419
3784;0.00684827940878185
3785;0.00680356259044412
3786;0.00680174341593576
3787;0.00685153777835401
3788;0.00692019465495952
3789;0.00697648280392671
3790;0.00702845866696711
3791;0.00708365806193956
3792;0.00712697675869478
3793;0.00713718896266346
3794;0.00711126424976061
3795;0.00707967325820014
3796;0.00709502726329792
3797;0.00715287954196109
3798;0.00721188516527471
3799;0.0072194289733305
3800;0.00718262050655794
3801;0.00717770040885446
3802;0.00716513802402607
3803;0.00712231812630004
3804;0.0070588678702066
3805;0.00698043665762649
3806;0.00694313125649626
3807;0.00697355255388254
3808;0.00700566946231329
3809;0.00701879847783648
3810;0.00704529159238021
3811;0.00709614915216039
3812;0.00715802190147841
3813;0.00720092358446589
3814;0.00721460491551884
3815;0.0072343279548468
3816;0.0072411526675944
3817;0.00718228492933237
3818;0.00711378731755086
3819;0.00701916908679578
3820;0.00689712543397958
3821;0.00681097640057304
3822;0.00676375456589628
3823;0.00678025504416602
3824;0.00678451302173078
3825;0.00675017096592634
3826;0.00677188480626012
3827;0.00690245895804753
3828;0.00705359117999915
3829;0.00715941262622777
3830;0.00722578097773696
3831;0.00725037995194855
3832;0.00721651399447642
3833;0.00714087589508106
3834;0.0070847013824098
3835;0.00707706146288856
3836;0.00705994337857852
3837;0.00696827780344611
3838;0.00685556734810211
3839;0.00682529612757854
3840;0.00686731154743736
3841;0.0069095515717259
3842;0.00692357402279886
3843;0.00694968434025744
3844;0.00696347824536647
3845;0.00695539020128
3846;0.00698992115712427
3847;0.00705200816077434
3848;0.0070642170967008
3849;0.0070061326825539
3850;0.0068909127757022
3851;0.00674570884754355
3852;0.00664578617582512
3853;0.00664548567458789
3854;0.00660683632103054
3855;0.00660560511033181
3856;0.00671211508640312
3857;0.00684043890799635
3858;0.00695083595749457
3859;0.00703424795212238
3860;0.00703336992663406
3861;0.006940776717409
3862;0.00680901305699932
3863;0.00674463082850751
3864;0.00676192619702265
3865;0.00680071215549804
3866;0.00681567657129256
3867;0.0067669016087144
3868;0.00667230523366347
3869;0.00663801460130831
3870;0.00668461274360399
3871;0.00673395705657698
3872;0.00675462483063938
3873;0.00674698680566399
3874;0.00675259178493337
3875;0.006783563862931
3876;0.00682525192201999
3877;0.00684938199697172
3878;0.00681866755444016
3879;0.00676320377978423
3880;0.00675546326691223
3881;0.00679925708608442
3882;0.00685488230580833
3883;0.00689867660284138
3884;0.00694274655548344
3885;0.00703474956595107
3886;0.00713432010956727
3887;0.00718705216670679
3888;0.00721604512640672
3889;0.00721355007605129
3890;0.00717285342139862
3891;0.00710197536340496
3892;0.00699506836769537
3893;0.00691562517240984
3894;0.00690002246752886
3895;0.00692275482712579
3896;0.00694048445926909
3897;0.00695280649723462
3898;0.00698469024293491
3899;0.00703426244038274
3900;0.00706582767025599
3901;0.00703494578669806
3902;0.00695912339118365
3903;0.00689942052555192
3904;0.00688515682651891
3905;0.00689074247674792
3906;0.00687234946015702
3907;0.00682838319157475
3908;0.00682391244748093
3909;0.00691751162802379
3910;0.0070899590399327
3911;0.00726653768578322
3912;0.0073654615134795
3913;0.00738779473991835
3914;0.00736879173959726
3915;0.00733710390598019
3916;0.00731374919091521
3917;0.00729361230606918
3918;0.00725765664923994
3919;0.00718878189067551
3920;0.00708473521267172
3921;0.00696003636735765
3922;0.00684384039311436
3923;0.00679170023204567
3924;0.00685643056645913
3925;0.00701131176276082
3926;0.00714860046629973
3927;0.00718761317803063
3928;0.00714218253861643
3929;0.00707049391205361
3930;0.00700475896189867
3931;0.00695560966769904
3932;0.0069208843744788
3933;0.00689130892117506
3934;0.00686905713845509
3935;0.00685145621898764
3936;0.00683755270543029
3937;0.00683275466107225
3938;0.0068330479611487
3939;0.00682025639917816
3940;0.00677454827560409
3941;0.00671631714141752
3942;0.00668783512660998
3943;0.00669721568092996
3944;0.0067106120597189
3945;0.00670301425402675
3946;0.00669545730194954
3947;0.00672068476610077
3948;0.0067706308713078
3949;0.00679952306706633
3950;0.00678347703618365
3951;0.00674633505003097
3952;0.00671752995763164
3953;0.00670217188838218
3954;0.00669922675684176
3955;0.00671634011290134
3956;0.00676992001372656
3957;0.00685871184594222
3958;0.00694446852389374
3959;0.00698567455371024
3960;0.00698154140264573
3961;0.00697687874285014
3962;0.00699861816850289
3963;0.00701751850337606
3964;0.00699551987204239
3965;0.00693902675646108
3966;0.00688930226972628
3967;0.00686975416461832
3968;0.00686259474110496
3969;0.00683967723482293
3970;0.00680128723919027
3971;0.00677149895449958
3972;0.00675909227721094
3973;0.00674680921885273
3974;0.00671794035731388
3975;0.00668740886661356
3976;0.00669110903476611
3977;0.00673640841196543
3978;0.00678626683936678
3979;0.00680113659100345
3980;0.00678250697804694
3981;0.00675992286938443
3982;0.00675186408727191
3983;0.00676014686495252
3984;0.00678455437677217
3985;0.00681388950660011
3986;0.00681291924884842
3987;0.00675229955168244
3988;0.00665804125337255
3989;0.00660063385000553
3990;0.00662015701734764
3991;0.00668649051025261
3992;0.00674767015542099
3993;0.00678783666763438
3994;0.00681416653023859
3995;0.00682028480333186
3996;0.00682371554259831
3997;0.00677645100623003
3998;0.00675551948979769
3999;0.00674480627234475
4000;0.00673413133647926
